match_id,elapsed_time,p1_games,p2_games,p1-2_games,p2-1_games,p1_score,p2_score,p1-2_score,p2-1_score,P1server,P2server,p1_ace,p2_ace,p1_fault,p2_fault,p1_err,p2_err,p1_distance_sum,p2_distance_sum,p1_distance,p2_distance,point_victor,game_victor
1404,0:21:17,3,4,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,402.728,393.66100000000006,10.036,10.028,2,0
1404,0:21:33,3,4,-1,1,0,15,-15,15,0,1,0,0,0,0,0,0,408.312,398.21200000000005,5.584,4.551,2,0
1404,0:22:02,3,4,-1,1,0,30,-30,30,0,1,0,0,0,0,0,0,415.291,403.93700000000007,6.979,5.725,2,0
1404,0:22:17,3,4,-1,1,0,40,-40,40,0,1,0,0,0,0,0,0,423.001,411.5350000000001,7.71,7.598,1,0
1404,0:22:49,3,4,-1,1,15,40,-25,25,0,1,0,0,0,0,0,0,428.30899999999997,416.276,5.308,4.741,2,2
1404,0:23:18,3,5,-2,2,0,0,0,0,1,0,0,0,0,0,0,0,435.695,423.755,7.386,7.479,2,0
1404,0:23:42,3,5,-2,2,0,15,-15,15,1,0,0,0,0,0,-1,0,452.58,441.707,16.885,17.952,2,0
1404,0:24:34,3,5,-2,2,0,30,-30,30,1,0,0,0,-1,0,-1,0,453.45,442.758,0.87,1.051,2,0
1404,0:25:04,3,5,-2,2,0,40,-40,40,1,0,0,0,0,0,0,0,458.525,446.508,5.075,3.75,1,0
1404,0:25:54,3,5,-2,2,15,40,-25,25,1,0,1,0,0,0,0,0,459.267,447.318,0.742,0.81,1,0
1404,0:26:17,3,5,-2,2,30,40,-10,10,1,0,0,0,0,0,-1,0,468.476,456.395,9.209,9.077,2,2
1404,0:28:39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,485.813,475.748,17.337,19.353,2,0
1404,0:29:02,0,0,0,0,0,15,-15,15,0,1,0,0,0,0,0,-1,495.909,482.311,10.096,6.563,1,0
1404,0:29:35,0,0,0,0,15,15,0,0,0,1,0,1,0,0,0,0,497.61199999999997,483.507,1.703,1.196,2,0
1404,0:29:50,0,0,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,500.14199999999994,486.076,2.53,2.569,2,0
1404,0:30:06,0,0,0,0,15,40,-25,25,0,1,0,0,0,0,-1,0,516.2429999999999,499.511,16.101,13.435,2,2
1404,0:31:00,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,-1,0,523.713,506.97900000000004,7.47,7.468,2,0
1404,0:31:35,0,1,-1,1,0,15,-15,15,1,0,0,0,0,0,0,0,537.3249999999999,522.7320000000001,13.612,15.753,1,0
1404,0:32:14,0,1,-1,1,15,15,0,0,1,0,0,0,0,0,0,0,555.5619999999999,541.2030000000001,18.237,18.471,1,0
1404,0:32:51,0,1,-1,1,30,15,15,-15,1,0,0,0,0,0,0,0,567.757,549.6870000000001,12.195,8.484,1,0
1404,0:33:29,0,1,-1,1,40,15,25,-25,1,0,0,0,0,0,0,0,576.1310000000001,557.733,8.374,8.046,1,1
1404,0:34:02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,583.8570000000001,563.074,7.726,5.341,2,0
1404,0:34:17,1,1,0,0,0,15,-15,15,0,1,0,0,0,0,-1,0,595.4060000000001,572.795,11.549,9.721,2,0
1404,0:35:00,1,1,0,0,0,30,-30,30,0,1,0,0,0,0,0,0,609.0830000000001,589.8929999999999,13.677,17.098,2,0
1404,0:35:24,1,1,0,0,0,40,-40,40,0,1,0,1,0,0,0,0,609.97,590.9239999999999,0.887,1.031,2,2
1404,0:36:54,1,2,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,616.817,594.3869999999998,6.847,3.463,2,0
1404,0:37:22,1,2,-1,1,0,15,-15,15,1,0,0,0,0,0,0,0,617.644,595.1369999999998,0.827,0.75,1,0
1404,0:37:46,1,2,-1,1,15,15,0,0,1,0,0,0,-1,0,-1,0,619.029,596.3299999999998,1.385,1.193,2,0
1404,0:38:23,1,2,-1,1,15,30,-15,15,1,0,0,0,0,0,-1,0,629.049,607.776,10.02,11.446,2,0
1404,0:38:49,1,2,-1,1,15,40,-25,25,1,0,0,0,0,0,0,0,655.0269999999999,634.804,25.978,27.028,1,0
1404,0:39:27,1,2,-1,1,30,40,-10,10,1,0,0,0,0,0,0,0,666.8299999999999,644.658,11.803,9.854,1,0
1404,0:39:57,1,2,-1,1,40,40,0,0,1,0,0,0,0,0,0,0,670.4409999999999,648.722,3.611,4.064,1,0
1404,0:40:21,1,2,-1,1,55,40,15,-15,1,0,0,0,0,0,0,0,681.324,660.78,10.883,12.058,1,1
1404,0:40:50,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,685.708,665.069,4.384,4.289,2,0
1404,0:41:06,2,2,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,731.7869999999999,704.6179999999999,46.079,39.549,2,0
1404,0:42:11,2,2,0,0,0,30,-30,30,0,1,0,0,0,0,0,0,747.9649999999999,715.5419999999999,16.178,10.924,1,0
1404,0:42:34,2,2,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,753.9889999999999,718.9970000000001,6.024,3.455,2,0
1404,0:43:16,2,2,0,0,15,40,-25,25,0,1,0,0,0,0,0,0,774.1969999999999,736.2040000000001,20.208,17.207,2,2
1404,0:44:55,2,3,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,776.3849999999999,738.339,2.188,2.135,1,0
1404,0:45:11,2,3,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,784.5659999999999,747.1550000000001,8.181,8.816,1,0
1404,0:45:46,2,3,-1,1,30,0,30,-30,1,0,0,0,0,0,0,0,790.5009999999999,751.3930000000001,5.935,4.238,1,0
1404,0:46:47,2,3,-1,1,40,0,40,-40,1,0,0,0,0,0,0,0,802.0919999999999,759.3830000000002,11.591,7.99,2,0
1404,0:47:28,2,3,-1,1,40,15,25,-25,1,0,0,0,0,0,0,0,811.5069999999998,768.5440000000001,9.415,9.161,1,1
1404,0:47:58,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,816.5889999999998,772.8530000000001,5.082,4.309,2,0
1404,0:48:12,3,3,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,818.038,773.694,1.449,0.841,2,0
1404,0:48:26,3,3,0,0,0,30,-30,30,0,1,0,1,0,0,0,0,818.8770000000001,774.428,0.839,0.734,2,0
1404,0:48:41,3,3,0,0,0,40,-40,40,0,1,0,0,0,0,0,0,828.705,785.003,9.828,10.575,2,2
1404,0:50:32,3,4,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,832.388,788.7420000000001,3.683,3.739,1,0
1404,0:50:50,3,4,-1,1,15,0,15,-15,1,0,0,0,-1,0,-1,0,833.82,789.5340000000001,1.432,0.792,2,0
1404,0:51:22,3,4,-1,1,15,15,0,0,1,0,0,0,0,0,0,0,850.066,809.7090000000001,16.246,20.175,1,0
1404,0:51:54,3,4,-1,1,30,15,15,-15,1,0,0,0,0,0,0,0,868.8820000000001,826.2230000000001,18.816,16.514,2,0
1404,0:52:28,3,4,-1,1,30,30,0,0,1,0,0,0,0,0,0,0,896.2030000000001,851.8230000000001,27.321,25.6,2,0
1404,0:53:19,3,4,-1,1,30,40,-10,10,1,0,0,0,0,0,0,0,902.4839999999999,858.7679999999999,6.281,6.945,1,0
1404,0:53:44,3,4,-1,1,40,40,0,0,1,0,0,0,0,0,0,-1,937.8509999999999,891.934,35.367,33.166,1,0
1404,0:54:36,3,4,-1,1,55,40,15,-15,1,0,0,0,0,0,0,0,955.7059999999999,911.813,17.855,19.879,1,1
1404,0:55:10,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,956.5779999999999,912.6179999999999,0.872,0.805,2,0
1404,0:55:26,4,4,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,965.3619999999999,918.3449999999999,8.784,5.727,2,0
1404,0:55:57,4,4,0,0,0,30,-30,30,0,1,0,0,0,-1,0,-1,973.0279999999999,926.0539999999999,7.666,7.709,1,0
1404,0:56:29,4,4,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,990.358,937.4619999999999,17.33,11.408,2,0
1404,0:56:54,4,4,0,0,15,40,-25,25,0,1,0,0,0,0,0,0,1002.6099999999999,950.1529999999999,12.252,12.691,2,2
1404,0:58:36,4,5,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1027.554,973.062,24.944,22.909,1,0
1404,0:59:21,4,5,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,1034.1100000000001,981.623,6.556,8.561,1,0
1404,1:00:00,4,5,-1,1,30,0,30,-30,1,0,0,0,0,0,0,0,1045.265,995.2570000000001,11.155,13.634,2,0
1404,1:00:34,4,5,-1,1,30,15,15,-15,1,0,0,0,0,0,-1,0,1051.558,1004.7450000000001,6.293,9.488,2,0
1404,1:01:04,4,5,-1,1,30,30,0,0,1,0,0,0,0,0,0,0,1069.388,1029.5700000000002,17.83,24.825,1,0
1404,1:01:50,4,5,-1,1,40,30,10,-10,1,0,0,0,0,0,0,0,1081.6999999999998,1038.2480000000003,12.312,8.678,1,1
1404,1:02:19,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1084.5849999999998,1040.5400000000002,2.885,2.292,2,0
1404,1:02:34,5,5,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,1097.9799999999998,1051.8470000000002,13.395,11.307,2,0
1404,1:02:54,5,5,0,0,0,30,-30,30,0,1,0,0,0,0,0,0,1102.894,1057.4389999999999,4.914,5.592,2,0
1404,1:03:10,5,5,0,0,0,40,-40,40,0,1,0,0,0,0,0,0,1108.645,1062.954,5.751,5.515,2,2
1404,1:04:49,5,6,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1120.1689999999999,1069.959,11.524,7.005,1,0
1404,1:05:14,5,6,-1,1,15,0,15,-15,1,0,0,0,0,0,-1,0,1129.213,1075.986,9.044,6.027,2,0
1404,1:05:57,5,6,-1,1,15,15,0,0,1,0,0,0,0,0,-1,0,1135.356,1082.726,6.143,6.74,2,0
1404,1:06:33,5,6,-1,1,15,30,-15,15,1,0,0,0,0,0,0,0,1140.179,1087.7890000000002,4.823,5.063,1,0
1404,1:07:01,5,6,-1,1,30,30,0,0,1,0,0,0,0,0,0,0,1149.3880000000001,1094.2480000000003,9.209,6.459,1,0
1404,1:07:42,5,6,-1,1,40,30,10,-10,1,0,0,0,0,0,0,-1,1160.1560000000002,1105.9470000000003,10.768,11.699,1,1
1404,1:08:35,6,6,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1185.7060000000001,1132.273,25.55,26.326,2,0
1404,1:18:03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1191.1950000000002,1141.07,5.489,8.797,2,0
1404,1:18:36,0,0,0,0,0,15,-15,15,1,0,0,0,0,0,0,0,1196.6180000000002,1145.531,5.423,4.461,1,0
1404,1:19:13,0,0,0,0,15,15,0,0,1,0,0,0,0,0,0,0,1200.4270000000001,1149.82,3.809,4.289,1,0
1404,1:19:33,0,0,0,0,30,15,15,-15,1,0,0,0,0,0,0,0,1212.2590000000002,1159.0359999999998,11.832,9.216,2,0
1404,1:20:12,0,0,0,0,30,30,0,0,1,0,0,0,0,0,0,0,1234.4340000000002,1178.639,22.175,19.603,1,0
1404,1:20:42,0,0,0,0,40,30,10,-10,1,0,1,0,0,0,0,0,1235.381,1179.561,0.947,0.922,1,1
1404,1:21:35,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1241.5230000000001,1185.646,6.142,6.085,2,0
1404,1:21:49,1,0,1,-1,0,15,-15,15,0,1,0,0,0,0,0,0,1264.714,1210.525,23.191,24.879,2,0
1404,1:22:18,1,0,1,-1,0,30,-30,30,0,1,0,0,0,0,0,0,1271.279,1217.461,6.565,6.936,2,0
1404,1:22:48,1,0,1,-1,0,40,-40,40,0,1,0,0,0,0,0,0,1277.393,1223.284,6.114,5.823,2,2
1404,1:23:18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1301.348,1246.134,23.955,22.85,1,0
1404,1:23:56,1,1,0,0,15,0,15,-15,1,0,0,0,0,0,0,0,1310.404,1258.2740000000001,9.056,12.14,1,0
1404,1:24:35,1,1,0,0,30,0,30,-30,1,0,0,0,0,0,0,0,1315.361,1261.969,4.957,3.695,1,0
1404,1:24:57,1,1,0,0,40,0,40,-40,1,0,0,0,0,0,-1,0,1326.316,1271.005,10.955,9.036,2,0
1404,1:25:27,1,1,0,0,40,15,25,-25,1,0,0,0,0,0,0,0,1333.4170000000001,1278.238,7.101,7.233,1,1
1404,1:27:47,2,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,1349.801,1295.0749999999998,16.384,16.837,2,0
1404,1:28:09,2,1,1,-1,0,15,-15,15,0,1,0,0,0,0,-1,0,1353.917,1298.4279999999999,4.116,3.353,2,0
1404,1:28:34,2,1,1,-1,0,30,-30,30,0,1,0,0,0,0,0,0,1360.1779999999999,1303.627,6.261,5.199,2,0
1404,1:28:49,2,1,1,-1,0,40,-40,40,0,1,0,0,0,0,0,0,1371.2379999999998,1317.9119999999998,11.06,14.285,2,2
1404,1:29:31,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1376.6059999999998,1324.464,5.368,6.552,2,0
1404,1:30:14,2,2,0,0,0,15,-15,15,1,0,0,0,0,0,0,0,1386.5079999999998,1334.3439999999998,9.902,9.88,1,0
1404,1:30:44,2,2,0,0,15,15,0,0,1,0,0,0,0,0,0,0,1398.812,1348.1319999999998,12.304,13.788,1,0
1404,1:31:17,2,2,0,0,30,15,15,-15,1,0,0,0,0,0,-1,0,1407.0529999999999,1359.5659999999998,8.241,11.434,2,0
1404,1:31:54,2,2,0,0,30,30,0,0,1,0,0,0,0,0,-1,0,1414.509,1370.371,7.456,10.805,2,0
1404,1:32:23,2,2,0,0,30,40,-10,10,1,0,0,0,-1,0,-1,0,1417.7440000000001,1373.4589999999998,3.235,3.088,2,2
1404,1:34:07,2,3,-1,1,0,0,0,0,0,1,0,0,0,0,-1,0,1427.5230000000001,1386.402,9.779,12.943,2,0
1404,1:34:38,2,3,-1,1,0,15,-15,15,0,1,0,0,0,0,0,0,1434.42,1394.518,6.897,8.116,2,0
1404,1:34:58,2,3,-1,1,0,30,-30,30,0,1,0,0,0,0,0,0,1452.616,1417.991,18.196,23.473,1,0
1404,1:35:27,2,3,-1,1,15,30,-15,15,0,1,0,0,0,0,0,0,1456.8490000000002,1421.7939999999999,4.233,3.803,2,0
1404,1:35:54,2,3,-1,1,15,40,-25,25,0,1,0,0,0,0,0,0,1463.045,1430.0319999999997,6.196,8.238,2,2
1404,1:36:39,2,4,-2,2,0,0,0,0,1,0,0,0,0,0,0,0,1470.147,1438.3439999999998,7.102,8.312,1,0
1404,1:36:58,2,4,-2,2,15,0,15,-15,1,0,0,0,0,0,0,0,1475.85,1446.531,5.703,8.187,1,0
1404,1:37:22,2,4,-2,2,30,0,30,-30,1,0,1,0,0,0,0,0,1476.8799999999999,1447.6799999999998,1.03,1.149,1,0
1404,1:37:35,2,4,-2,2,40,0,40,-40,1,0,1,0,0,0,0,0,1477.6989999999998,1448.67,0.819,0.99,1,1
1404,1:39:13,3,4,-1,1,0,0,0,0,0,1,0,0,0,0,-1,0,1492.667,1462.8519999999999,14.968,14.182,2,0
1404,1:39:44,3,4,-1,1,0,15,-15,15,0,1,0,0,0,0,0,0,1513.0879999999997,1478.96,20.421,16.108,2,0
1404,1:40:12,3,4,-1,1,0,30,-30,30,0,1,0,0,0,0,-1,0,1533.2199999999998,1495.1129999999998,20.132,16.153,2,0
1404,1:40:48,3,4,-1,1,0,40,-40,40,0,1,0,0,0,0,0,0,1538.5499999999997,1500.146,5.33,5.033,2,2
1404,1:41:20,3,5,-2,2,0,0,0,0,1,0,0,0,0,0,-1,0,1545.0569999999998,1509.336,6.507,9.19,2,0
1404,1:41:45,3,5,-2,2,0,15,-15,15,1,0,0,0,0,0,0,0,1552.2669999999998,1519.222,7.21,9.886,2,0
1404,1:42:29,3,5,-2,2,0,30,-30,30,1,0,0,0,0,0,-1,0,1560.5749999999998,1525.817,8.308,6.595,2,0
1404,1:43:06,3,5,-2,2,0,40,-40,40,1,0,1,0,0,0,0,0,1561.5929999999998,1526.944,1.018,1.127,1,0
1404,1:43:24,3,5,-2,2,15,40,-25,25,1,0,0,0,0,0,0,0,1582.826,1551.905,21.233,24.961,2,2
1404,1:45:38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1586.732,1554.7939999999999,3.906,2.889,2,0
1404,1:45:53,0,0,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,1609.4139999999998,1573.359,22.682,18.565,2,0
1404,1:46:31,0,0,0,0,0,30,-30,30,0,1,0,0,0,0,-1,0,1619.7239999999997,1585.9070000000002,10.31,12.548,2,0
1404,1:46:55,0,0,0,0,0,40,-40,40,0,1,0,1,0,0,0,0,1620.426,1586.587,0.702,0.68,2,2
1404,1:47:36,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1626.604,1590.461,6.178,3.874,2,0
1404,1:48:03,0,1,-1,1,0,15,-15,15,1,0,0,0,0,0,0,0,1632.205,1595.987,5.601,5.526,1,0
1404,1:48:35,0,1,-1,1,15,15,0,0,1,0,1,0,0,0,0,0,1633.506,1597.502,1.301,1.515,1,0
1404,1:48:50,0,1,-1,1,30,15,15,-15,1,0,0,0,0,0,0,-1,1655.469,1617.9879999999998,21.963,20.486,1,0
1404,1:49:18,0,1,-1,1,40,15,25,-25,1,0,0,0,0,0,0,0,1669.255,1632.989,13.786,15.001,1,1
1404,1:49:52,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,1687.424,1648.599,18.169,15.61,2,0
1404,1:50:15,1,1,0,0,0,15,-15,15,0,1,0,0,0,0,0,0,1691.772,1655.27,4.348,6.671,1,0
1404,1:50:38,1,1,0,0,15,15,0,0,0,1,0,0,0,0,-1,0,1704.848,1664.1979999999999,13.076,8.928,2,0
1404,1:51:14,1,1,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,1711.33,1671.308,6.482,7.11,2,0
1404,1:51:33,1,1,0,0,15,40,-25,25,0,1,0,0,0,0,0,0,1715.238,1674.076,3.908,2.768,2,2
1404,1:53:23,1,2,-1,1,0,0,0,0,1,0,0,0,0,0,-1,0,1723.421,1680.013,8.183,5.937,2,0
1404,1:53:47,1,2,-1,1,0,15,-15,15,1,0,0,0,0,0,-1,0,1736.989,1698.476,13.568,18.463,2,0
1404,1:54:29,1,2,-1,1,0,30,-30,30,1,0,0,0,0,0,0,0,1747.54,1710.922,10.551,12.446,1,0
1404,1:55:19,1,2,-1,1,15,30,-15,15,1,0,0,0,0,0,0,0,1767.903,1736.529,20.363,25.607,1,0
1404,1:56:09,1,2,-1,1,30,30,0,0,1,0,1,0,0,0,0,0,1769.3890000000001,1737.866,1.486,1.337,1,0
1404,1:56:40,1,2,-1,1,40,30,10,-10,1,0,1,0,0,0,0,0,1770.0810000000001,1739.239,0.692,1.373,1,1
1404,1:57:08,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1795.241,1769.1570000000002,25.16,29.918,2,0
1404,1:57:46,2,2,0,0,0,15,-15,15,0,1,0,1,0,0,0,0,1796.816,1770.187,1.575,1.03,2,0
1404,1:58:02,2,2,0,0,0,30,-30,30,0,1,0,0,0,0,0,0,1807.347,1782.143,10.531,11.956,1,0
1404,1:58:38,2,2,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,1812.6889999999999,1786.43,5.342,4.287,2,0
1404,1:58:55,2,2,0,0,15,40,-25,25,0,1,0,0,0,0,0,0,1817.424,1791.025,4.735,4.595,1,0
1404,1:59:17,2,2,0,0,30,40,-10,10,0,1,0,0,0,0,-1,0,1831.8139999999999,1808.515,14.39,17.49,2,2
1404,2:01:12,2,3,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,1838.652,1816.805,6.838,8.29,1,0
1404,2:01:39,2,3,-1,1,15,0,15,-15,1,0,0,0,0,0,0,0,1851.775,1830.25,13.123,13.445,1,0
1404,2:02:08,2,3,-1,1,30,0,30,-30,1,0,0,0,0,0,-1,0,1865.245,1840.164,13.47,9.914,2,0
1404,2:02:59,2,3,-1,1,30,15,15,-15,1,0,0,0,0,0,0,0,1889.822,1863.355,24.577,23.191,1,0
1404,2:03:42,2,3,-1,1,40,15,25,-25,1,0,0,0,0,0,0,0,1894.777,1867.6889999999999,4.955,4.334,1,1
1404,2:04:27,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1902.6009999999999,1872.3139999999999,7.824,4.625,1,0
1404,2:04:57,3,3,0,0,15,0,15,-15,0,1,0,0,0,0,-1,0,1907.1689999999999,1876.806,4.568,4.492,2,0
1404,2:05:26,3,3,0,0,15,15,0,0,0,1,0,0,0,0,0,0,1921.061,1890.018,13.892,13.212,2,0
1404,2:05:51,3,3,0,0,15,30,-15,15,0,1,0,0,0,0,0,-1,1935.481,1902.2109999999998,14.42,12.193,1,0
1404,2:06:16,3,3,0,0,30,30,0,0,0,1,0,0,0,0,0,0,1950.152,1918.558,14.671,16.347,1,0
1404,2:06:59,3,3,0,0,40,30,10,-10,0,1,0,0,0,0,0,0,1978.422,1939.525,28.27,20.967,2,0
1404,2:07:31,3,3,0,0,40,40,0,0,0,1,0,1,0,0,0,0,1979.391,1940.507,0.969,0.982,2,0
1404,2:07:48,3,3,0,0,40,55,-15,15,0,1,0,0,0,0,-1,0,1992.0150000000003,1950.34,12.624,9.833,2,2
1404,2:09:28,3,4,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,2000.8660000000002,1956.817,8.851,6.477,1,0
1404,2:10:11,3,4,-1,1,15,0,15,-15,1,0,1,0,0,0,0,0,2002.3430000000003,1958.5819999999999,1.477,1.765,1,0
1404,2:10:43,3,4,-1,1,30,0,30,-30,1,0,0,0,0,0,0,0,2009.5460000000003,1964.232,7.203,5.65,1,0
1404,2:11:16,3,4,-1,1,40,0,40,-40,1,0,0,0,0,0,0,-1,2032.083,1983.77,22.537,19.538,1,1
1404,2:12:07,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2057.885,2005.4209999999998,25.802,21.651,1,0
1404,2:12:36,4,4,0,0,15,0,15,-15,0,1,0,0,0,0,0,0,2073.678,2021.362,15.793,15.941,1,0
1404,2:13:25,4,4,0,0,30,0,30,-30,0,1,0,0,0,0,0,0,2081.063,2031.181,7.385,9.819,2,0
1404,2:13:47,4,4,0,0,30,15,15,-15,0,1,0,0,0,0,0,0,2109.2789999999995,2059.7599999999998,28.216,28.579,2,0
1404,2:14:22,4,4,0,0,30,30,0,0,0,1,0,0,0,0,0,0,2124.642,2074.555,15.363,14.795,1,0
1404,2:15:07,4,4,0,0,40,30,10,-10,0,1,0,0,0,-1,0,-1,2126.621,2076.27,1.979,1.715,1,1
1404,2:16:52,5,4,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2138.005,2085.7,11.384,9.43,1,0
1404,2:17:25,5,4,1,-1,15,0,15,-15,1,0,0,0,0,0,0,0,2139.353,2086.7309999999998,1.348,1.031,1,0
1404,2:18:08,5,4,1,-1,30,0,30,-30,1,0,0,0,0,0,0,0,2144.517,2090.3849999999998,5.164,3.654,1,0
1404,2:18:51,5,4,1,-1,40,0,40,-40,1,0,0,0,0,0,-1,0,2151.474,2098.921,6.957,8.536,2,0
1404,2:19:21,5,4,1,-1,40,15,25,-25,1,0,0,0,0,0,0,0,2152.788,2100.466,1.314,1.545,1,1
1404,2:22:31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2177.259,2119.482,24.471,19.016,1,0
1404,2:22:58,0,0,0,0,15,0,15,-15,0,1,0,0,0,0,-1,0,2185.374,2127.241,8.115,7.759,2,0
1404,2:23:16,0,0,0,0,15,15,0,0,0,1,0,0,0,0,0,0,2200.612,2139.4759999999997,15.238,12.235,2,0
1404,2:23:51,0,0,0,0,15,30,-15,15,0,1,0,0,0,0,0,0,2213.553,2153.979,12.941,14.503,1,0
1404,2:24:40,0,0,0,0,30,30,0,0,0,1,0,0,0,0,0,0,2247.4970000000003,2180.2799999999997,33.944,26.301,2,0
1404,2:25:19,0,0,0,0,30,40,-10,10,0,1,0,0,0,0,0,0,2257.876,2193.1059999999998,10.379,12.826,1,0
1404,2:25:52,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,2272.425,2207.9129999999996,14.549,14.807,2,0
1404,2:26:27,0,0,0,0,40,55,-15,15,0,1,0,0,0,0,0,0,2283.2259999999997,2216.236,10.801,8.323,1,0
1404,2:27:06,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,0,2289.505,2220.928,6.279,4.692,1,0
1404,2:27:37,0,0,0,0,55,40,15,-15,0,1,0,0,0,0,0,0,2308.9579999999996,2240.0469999999996,19.453,19.119,2,0
1404,2:28:18,0,0,0,0,40,40,0,0,0,1,0,0,0,0,0,-1,2327.189,2258.2879999999996,18.231,18.241,1,0
1404,2:29:00,0,0,0,0,55,40,15,-15,0,1,0,0,0,0,0,0,2338.657,2271.982,11.468,13.694,1,1
1404,2:30:03,1,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,-1,2353.46,2282.848,14.803,10.866,1,0
1404,2:30:43,1,0,1,-1,15,0,15,-15,1,0,0,0,0,0,-1,0,2373.504,2305.7299999999996,20.044,22.882,2,0
1404,2:31:22,1,0,1,-1,15,15,0,0,1,0,0,0,0,0,0,0,2395.914,2330.7519999999995,22.41,25.022,1,0
1404,2:32:03,1,0,1,-1,30,15,15,-15,1,0,0,0,0,0,-1,0,2405.5510000000004,2341.615,9.637,10.863,2,0
1404,2:32:56,1,0,1,-1,30,30,0,0,1,0,0,0,0,0,0,0,2411.027,2346.692,5.476,5.077,1,0
1404,2:33:28,1,0,1,-1,40,30,10,-10,1,0,0,0,0,0,0,0,2421.07,2353.6479999999997,10.043,6.956,1,1
1404,2:34:11,2,0,2,-2,0,0,0,0,0,1,0,0,0,0,0,-1,2439.6800000000003,2371.3319999999994,18.61,17.684,1,0
1404,2:34:41,2,0,2,-2,15,0,15,-15,0,1,0,0,0,0,0,0,2457.219,2389.1979999999994,17.539,17.866,2,0
1404,2:35:08,2,0,2,-2,15,15,0,0,0,1,0,0,0,0,0,0,2460.383,2392.79,3.164,3.592,2,0
1404,2:35:38,2,0,2,-2,15,30,-15,15,0,1,0,0,0,0,0,0,2464.101,2397.2259999999997,3.718,4.436,1,0
1404,2:36:13,2,0,2,-2,30,30,0,0,0,1,0,0,0,0,0,0,2468.784,2404.0640000000003,4.683,6.838,2,0
1404,2:36:35,2,0,2,-2,30,40,-10,10,0,1,0,0,0,0,0,0,2480.8010000000004,2417.378,12.017,13.314,2,2
1404,2:38:23,2,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,-1,2493.648,2429.322,12.847,11.944,1,0
1404,2:38:54,2,1,1,-1,15,0,15,-15,1,0,1,0,0,0,0,0,2495.132,2430.449,1.484,1.127,1,0
1404,2:39:19,2,1,1,-1,30,0,30,-30,1,0,0,0,0,0,0,-1,2508.1620000000003,2442.23,13.03,11.781,1,0
1404,2:39:49,2,1,1,-1,40,0,40,-40,1,0,1,0,0,0,0,0,2514.324,2449.4629999999997,6.162,7.233,1,1
1404,2:40:26,3,1,2,-2,0,0,0,0,0,1,0,0,0,0,0,0,2519.4080000000004,2454.48,5.084,5.017,2,0
1404,2:40:42,3,1,2,-2,0,15,-15,15,0,1,0,0,0,0,0,0,2527.643,2462.502,8.235,8.022,2,0
1404,2:41:02,3,1,2,-2,0,30,-30,30,0,1,0,0,0,0,0,0,2546.683,2474.28,19.04,11.778,1,0
1404,2:41:51,3,1,2,-2,15,30,-15,15,0,1,0,0,0,0,0,0,2550.898,2478.282,4.215,4.002,2,0
